acknowledging,"as someone who deals with lonesome moments, i know how that feels."
questioning,is he/she okay?
acknowledging,"i understand how you feel, such thing have happened to me before"
encouraging,i hope no one saw!
suggesting,maybe next time?
questioning,?
sympathizing,i am so deeply sorry!
suggesting,"i sold off a lot to pay bills but if i wait for it to go back up i can maybe recover 1,500."
encouraging,dang that sucks.. hopefully it pay well
encouraging,i hope you meet a best friend soon!
consoling,"nice, i hope you enjoy it."
sympathizing,"i'm sorry again, that's tough."
suggesting,then maybe you should cheat.
wishing,good luck!
questioning,anything you have to say though?
acknowledging,"i understand that, i don't even like going to the gym, because i feel like people are always watching me and it makes me feel awkward."
questioning,did you watch tv?
wishing,good luck in your camping.i hope you have a lot of fun.
acknowledging,you should definitely switch
acknowledging,i know that can be stressful.
sympathizing,"oh no, so sorry."
wishing,good luck!
acknowledging,i know what you mean.
sympathizing,i'm so sorry to hear that.
agreeing,thats awesome!
wishing,i wish you successful career with full of joy
questioning,have you ever had one?
wishing,i wish you all the best!
sympathizing,i'm so sorry to hear that.
agreeing,"yikes, that would drive me crazy."
questioning,does she have valid reasons ?
acknowledging,i know.
questioning,how sweet that is.
questioning,did you get her a great present?
consoling,"i hope so too, it will take hard work but its possible."
wishing,"thats not bad, good luck"
wishing,congratulations!
agreeing,that is great.
consoling,i hope you have lots of fun!
sympathizing,"im so sorry, i can not immagine that"
sympathizing,i'm very sorry for your loss.
encouraging,hopefully more places will get self-checkout so we can get through the line faster.
suggesting,or maybe government services?
sympathizing,that stinks :(  i'm sorry it's so hard for you.
sympathizing,i'm so sorry that happened to you but glad you are ok.
questioning,how did you propose?
consoling,i hope you get a fresh start elsewhere!
acknowledging,"i know i was when i was getting ready for mine,"
consoling,i hope she cheers up.
acknowledging,i know what you mean lol
questioning,what did you have done?
agreeing,"you sound like a great parent, they're lucky to have you!"
suggesting,maybe you shoud pretend you are still at work until you get the hang of it.
agreeing,that's awesome.
questioning,"ah, dang, did he know you were trying to buy it also?"
agreeing,nice!
agreeing,we were all very sad because he was such a nice pit
encouraging,"that sucks, hopefully nothing you can't replace."
suggesting,"you may feel a little guilty and i understand that, maybe run to the store and pick up more?"
acknowledging,me too!
questioning,did the dog bark at him?
suggesting,"i would be worried for my family safety, maybe get a guard dog?"
wishing,well good luck.
questioning,why would they do that?
questioning,were you able to save your meal and get some more milk or something else to drink?
acknowledging,i know the lady understands!
encouraging,hopefully you can get through the rough patch in the interim.
sympathizing,"well, i'm sorry that this was sprung upon you, but i hope you have a safe trip!"
wishing,congratulations on that.
agreeing,cool well i hope you get what you want
consoling,well i hope that you two have a bunch of fun.
agreeing,"oh that sounds interesting, good luck"
questioning,did you dig it out of the trash?
consoling,"good for you, i hope your sister gets well too."
acknowledging,"that's right, it is supposed to come out  soon, i bet you will enjoy it very much"
consoling,"nice, i hope you have a great time at the party!"
suggesting,maybe your luck will turn around soon!
acknowledging,exactly!
sympathizing,sorry.
sympathizing,that seems bad and i am sorry to hear that.
acknowledging,"well, if that was the culture and climate of that workplace, you are definitely better off not working for them."
agreeing,"awesome, congrats on your new job."
consoling,i hope you have fun!
agreeing,that must have been really annoying.
agreeing,that's nice.
questioning,how caring of you.
consoling,i hope you're able to save a lot and have good financial security.
suggesting,nice well if you keep in touch everyday maybe it won't feel so far
sympathizing,oh sorry to hear that
encouraging,hopefully it might be reconsidered later on.
encouraging,i hope you can find a replacement for it or have it fixed!
agreeing,"nice, i hope you get a nice bonus check!"
sympathizing,i am sorry?
consoling,"money is always good, and you will be near your son hopefully he does not find it embarrassing , u know how kids are"
suggesting,maybe you need a distraction.
acknowledging,oh yea i know the feeling
acknowledging,i know that can be really tough.
consoling,well hopefully you ace it!
consoling,hopefully she returned the favor?
wishing,good luck.
wishing,i wish you and your family the best!
agreeing,wow that's pretty ballsy nice job!
sympathizing,"i choke easy too, i am sorry!"
sympathizing,i'm so sorry.
consoling,i hope so.
consoling,hopefully you can cheer them up a little.
sympathizing,im sorry
sympathizing,i'm sorry you don't have anyone to share it with!
agreeing,that's an awesome name.
wishing,i wish you luck and make sure to stay hydrated.
sympathizing,i'm sorry to hear that.
consoling,i hope he is heathy and happy!
suggesting,maybe you can pay them back?
questioning,did you prepare for it?
suggesting,maybe you're overthinking it!
consoling,"great, i hope it works out for you."
encouraging,i hope that you are feeling less alone now.
agreeing,cabin sounds really cozy.
agreeing,"that's great, your hardwork totally payed off"
encouraging,"i hope time will heal, and they don't lose hope."
encouraging,i hope you find that you heal in time.
wishing,i wish you the very best and much success.
agreeing,i feel your pain on the no wheat policy.
acknowledging,i know what you mean.
acknowledging,i understand
wishing,"thats awesome, good luck with that"
consoling,i hope they at least gave you your money back.
consoling,i hope you have a great time!
consoling,i hope you will get a job and your friend will get a gift!
acknowledging,it's definitely much better without the rain.
wishing,good luck!
questioning,when does he start?
wishing,i wish you luck.
questioning,"wow, how fast were you going?"
suggesting,maybe next time ask her.
sympathizing,"oh man, i'm so sorry."
sympathizing,im sorry to hear that!
consoling,i hope everything goes well
encouraging,"i am sorry to hear that, i hope things turn around for you soon!"
questioning,what kind of tasks do you do?
agreeing,i feel your pain though.
agreeing,that is really cool!
questioning,why is that?
agreeing,"wow, thats awesome"
sympathizing,oh man im sorry to hear that!
suggesting,maybe you can find yourself a new hobby that will keep you occupied while he's gone?
agreeing,that's scary.
encouraging,hopefully you can take some time off and go see them soon!
wishing,congratulations!
wishing,i wish you the best of luck!
consoling,i bet you'll find something good
questioning,"sorry about that, did you try checking on another store?"
sympathizing,i'm so sorry.
acknowledging,i know what you mean.
wishing,good luck!
suggesting,"that is sad, but maybe you'll make new friends at school."
sympathizing,i'm so sorry!
agreeing,sounds like a good friend to have by your side
encouraging,i hope she got her stuff back
sympathizing,i am so sorry to hear that.
consoling,"i completely understand, i hope they will call you soon so you won't have to"
encouraging,"i hope you can save up atleast al ittle money and take like a ""daycation"" !"
suggesting,was it a promotion or maybe a raise?
acknowledging,i know what you mean.
suggesting,maybe someone is playing a trick on you
consoling,i hope everything will go good.
suggesting,maybe you can find a show similar to it to watch.
sympathizing,i'm sorry to hear that.
encouraging,hopefully after this project you can get some time off to spend with your family.
suggesting,"yeah they're all pay to play, i think you should be able to play the whole game the first time you buy it..."
wishing,"wow, congratulations!"
consoling,i hope you get the job!
questioning,did you find any good deals?
wishing,i do wish you all the best in life.
suggesting,or hire more people maybe also
acknowledging,i understand.
questioning,are you going to sue?
questioning,why are you nervous?
encouraging,i hope you learned your lesson and never stole from a friend again.
wishing,well good luck my friend!!!
consoling,"good luck, i hope they win."
suggesting,definitely both of you :) maybe go to an ice cream parlor or a spa?
consoling,"wow, i bet it will be a really good dog then."
consoling,i hope you enjoy whatever you're doing with the time off!
questioning,"let me guess, they are trying to overcharge you?"
wishing,congratulations!
acknowledging,"i understand,  if a pizza is more than 10 dollars, im not paying."
acknowledging,so i understand
consoling,i hope that you all meet and exceed your goals.
questioning,"i am sorrry, was he okay?"
wishing,"good luck, i'm sure you will do well."
acknowledging,"i'm very glad, and i understand how the memories are."
sympathizing,i'm sorry you feel bad about it now.
agreeing,it's awesome you are doing things for yourself.
consoling,"i love ferraris, they are so expensive though, one day i hope to own one."
wishing,congratulations!
encouraging,i hope you are in some therapy.
agreeing,that's awesome.
acknowledging,me too.
sympathizing,"oh wow, sorry to hear, that was really rude of her."
encouraging,"hopefully he can take constructive criticism, i think more people should be open to that."
questioning,right?
acknowledging,i agree with you
questioning,"i hear you, are you getting the day off of work?"
encouraging,hopefully she doesnt!
wishing,congratulations!
questioning,what an awesome human being
encouraging,"ewww, i hope you complained so they can fix the problem!"
encouraging,i hope everything is ok!
acknowledging,"i know what you mean, it is hard."
acknowledging,some days you can work your hardest and make absolutely nothing.
sympathizing,sorry about your shoes.
questioning,how much did you win?
agreeing,that must feel awesome
agreeing,sounds like a great friend to have.
encouraging,i hope nothing came inside
consoling,i hope she recovers soon.
sympathizing,i'm sorry.
sympathizing,"i'm sorry to hear that, are you alright?"
questioning,what's making you so unsure about it?
questioning,you are reaching your goals then?
agreeing,i bet you had a fun and joyful time watching it.
wishing,i wish you lots of luck and adventure while you're there!
consoling,"it's hard to say goodbye to a friend, i hope you can stay in contact with him."
sympathizing,i'm so sorry to hear that...
wishing,congratulations on your raise!
sympathizing,"oh man, sorry to hear that."
encouraging,"hopefully, you won't have to walk when it's dark out again or at least have people to walk with you."
wishing,congratulations!
encouraging,i can say that it does get better with time.
wishing,all the best for your test.
agreeing,that is pretty scary!
acknowledging,i know the feeling.
agreeing,it's pretty hot where i live.
questioning,did you go to the gym?
agreeing,that is pretty unsettling.
agreeing,that's great!
suggesting,"hm.. judging from your conditions, maybe mcdonald's isn't the best place for your to eat anyway!"
encouraging,you can train and get better
suggesting,"i understand, maybe things will improve for you!"
questioning,why do you think it won't come?
consoling,i hope you get it too!
questioning,were you bad to her?
acknowledging,me too!
questioning,o yeah what did they teach you?
consoling,i hope it's paid too.
questioning,did you have much damage to your property?
sympathizing,sorry to hear that.
acknowledging,"oh, well i'm sorry, that is definitely an unpleasant valentine's day."
sympathizing,i'm sorry to hear that.
agreeing,that is a nice surprise!
consoling,i hope everything is ok.
wishing,congratulations on that.
encouraging,i hope you guys have a fun time.
sympathizing,"i am sorry, are you okay"
agreeing,sounds like you will likely do well.
questioning,what color?
agreeing,that is great.
suggesting,maybe next weekend will be better for you!
agreeing,sounds like a sweet gig.
suggesting,maybe i will look into it.
encouraging,i hope you get good news on friday!
sympathizing,oh god i'm so sorry for you!
consoling,i hope you are there to support him.
wishing,good luck.
acknowledging,i agree.
wishing,congratulations!
wishing,congratulations!
wishing,good luck!
sympathizing,sorry what did you do the next day
sympathizing,i am so so sorry to hear that.
wishing,i wish you the best of luck in outdoorsman school.
sympathizing,"i am sorry to hear that, you must miss them."
consoling,i hope you keep being friends forever!
suggesting,i think you should look to join a club in school!
acknowledging,mine used to have a bad group of friends too at one point so i know how it feels.
agreeing,oh those definitely sound like some good memories!
agreeing,"that's awesome, cows are amazing"
questioning,"that's cool, what is the position?"
agreeing,that's awesome!
questioning,oh wow like for law school?
suggesting,maybe you can treat him to lunch for the rest of the week for taking the fall for you.
sympathizing,im sorry to hear that.
suggesting,maybe you could talk to him and plead your case to get him to reconsider.
suggesting,i think kids should all be home schooled.
consoling,i hope you feel better as soon as possible!
acknowledging,i know i like my hobbies lol.
sympathizing,im sorry i laughed then.
encouraging,"at least you have learned your lesson, i hope?"
agreeing,that sounds fancy.
consoling,i hope that it goes well!
encouraging,hopefully it wont cost too much.
consoling,i hope it's not going to do any damage!
sympathizing,i am so sorry to hear about that.
acknowledging,i know it's probably hard not to worry.
encouraging,hopefully there isn't a mess to clean up when you get back.
agreeing,cool.
acknowledging,have fun this weekend...i know you will!
encouraging,hopefully they will make it up to you
questioning,do you think they are going to call it quits?
questioning,did you take good care of it?
wishing,good luck on the test!
suggesting,well i hope everything turned out ok. maybe you can send a friend to check your door.
sympathizing,i am sorry you had to experience that!
wishing,congratulations.
questioning,what was it?
encouraging,"yes, i hope so too."
questioning,how old is she ?
sympathizing,"i'm sorry to hear that, i think you have the right positive attitude though."
sympathizing,i'm sorry to hear that.
sympathizing,i'm so sorry!
questioning,what made you doubtful that you would get paid back?
acknowledging,i know what you mean.
suggesting,i'm sorry but maybe something came up for her that's a little personal?
encouraging,i hope you're trying to do some fun things to take your mind off the pain.
sympathizing,ooh sorry how is it now does he have a job
agreeing,that's a good idea!
questioning,the british version of the u.s. version?
encouraging,i hope the doctor can give you some treatment options.
encouraging,i hope it works out for him and you
consoling,hopefully the pizza is just like you remember!
acknowledging,i know exactly how you feel.
suggesting,i think you should fumigate your home
agreeing,i would have been so embarrassed!
wishing,congratulations!
suggesting,maybe go on a couchsurfing tour of the world!
agreeing,nice!
acknowledging,"i understand, people do it all of the time"
suggesting,maybe they just need some time to let the emotions settle a bit.
suggesting,i think you should have talked to the hostel management to help you out on this as well
wishing,good luck!
acknowledging,"me too, he's so real."
encouraging,i hope he feels better soon.
consoling,"i hope you are being sensitive to her feelings though, weight can be a touchy subject!"
consoling,"well that is a great attitude, i bet you will do amazing!"
questioning,was it good?
questioning,?
agreeing,"you need to keep a cool head though, try doing some sports to relax your mind."
wishing,good luck!
wishing,congratulations!
encouraging,"well i hope you find it, and a winning lotto ticket at the same time."
acknowledging,i know how hard it is to lose weight.
consoling,i bet that will be fun.
consoling,i hope she's successful.
encouraging,i hope you are better too.
questioning,what was the first thing you did when you got your car.
acknowledging,i spent $50 on groceries i didn't exactly need.
suggesting,maybe you could buy more?
sympathizing,i am sorry to hear that.
wishing,"oh wow, that is an energetic dog, good luck!"
wishing,congratulations!
suggesting,"interesting, maybe i'll check it out."
agreeing,hm must've been a big goldfish.
suggesting,maybe you should complain to the city
consoling,you must be really excited of the interview and i hope you will do well
acknowledging,that is pretty nice to come home too.
wishing,good luck.
consoling,i bet that will be fun
consoling,i hope you guys have a great time!
acknowledging,i absolutely feel the same way.
encouraging,"i'm sorry you are having to make that choice, but i feel it's our duty to them to help them pass on when they are not going to get better and help them not suffer any longer."
encouraging,hopefully it turned out okay though?
wishing,congratulations.
agreeing,that sounds so fun!
questioning,what great ages!
sympathizing,i'm so sorry that happened.
sympathizing,"wow, that really sucks, i'm sorry to hear that."
questioning,what did you use to do for work?
encouraging,well hopefully he will get better
acknowledging,i know how you feel.
agreeing,i love a nice squishy face.
questioning,did the guy get caught?
consoling,"i have been there, i hope everything works out for you!"
agreeing,oh i see!
agreeing,that's great to hear!
suggesting,maybe i should get a better alarm too so i get up earlier
wishing,congratulations.
sympathizing,oh no i'm so sorry to hear that
sympathizing,im sorry man!
wishing,congratulations on all the hard work you put in paying off!
questioning,will you explain it to them?
consoling,"i bet you will do well, sounds attentve"
questioning,what's wrong with the job you have now since you have been there for 21 years?
suggesting,maybe you can check out some more shelters and find a similar one?
encouraging,i hope that gets resolved soon.
suggesting,yeah maybe that was a good decision that you made.
suggesting,"i'm sure if you explain it to them, and maybe treat them to lunch another day, they'll forgive you, if they haven't already."
sympathizing,im sorry for that.
agreeing,you must have really enjoyed it
agreeing,"it's nice to have someone who can help you always, i'm pretty sure she loves having you by her side always"
suggesting,"well, maybe it's an opportunity for introspection."
sympathizing,i'm sorry that happened to you.
encouraging,"sorry to hear that, i hope you get chances to visit!"
wishing,"that is a bummer, but congratulations on the highest score, that is something to be proud of."
agreeing,that sounds awful.
consoling,i hope it does too!
sympathizing,"oh no, i'm sorry to hear that."
questioning,do you know what breed?
acknowledging,i know right!
acknowledging,i will definitely need to look at that.
wishing,good luck!
wishing,good luck with that.
consoling,i hope the email will bring you good news
acknowledging,i totally agree with you!
agreeing,that sounds so appetizing.
acknowledging,i definitely understand.
consoling,i hope you do well.
sympathizing,"oh, sorry to hear that."
consoling,i hope you get that figured out!
suggesting,"me too, maybe our wish will come true only time will tell."
acknowledging,i know what you mean
agreeing,i bet he is having lots of fun.
encouraging,haha hopefully that guy isn't scarred for life or something.
wishing,oh congratulations!
consoling,i hope so.
encouraging,hopefully it settled down long enough for you to catch a break.
acknowledging,me too!
acknowledging,"oh, now i understand."
consoling,hope it all works out for you.
encouraging,i hope.
wishing,i wish you can achieve success in your projects.
wishing,congratulations again!
agreeing,that's great.
agreeing,sounds like a good time!
consoling,i hope your brother find time to help you.
sympathizing,i am sorry to hear that.
consoling,i hope you do very well!
encouraging,i hope you will be able to heal from this.
questioning,so what happened?
encouraging,"i am glad to hear that, i hope they work out for you!"
sympathizing,"man, i am truly sorry."
acknowledging,i completely understand that.
sympathizing,sorry to hear that
suggesting,maybe you can swap toyotas for a day :d
suggesting,"i know what you mean, maybe ask if the place is hiring?"
encouraging,"well dang that is awesome man, hopefully you can save up for your own lambo."
agreeing,that's cool!
sympathizing,i am sorry to hear that.i am sure he is in a better place.
encouraging,"that's pretty scary, hopefully they can get him some meds and he gets to come home."
acknowledging,i know it is hard to go through periods of struggle.
questioning,"oh no, your cat fell out of the window?"
suggesting,maybe you should try letting your girlfriend know how you feel.
wishing,congratulations!
encouraging,i hope we don't lose power.
suggesting,"maybe they are trying to protect them better, but haven't figured out a good plan"
agreeing,i bet you were a nervous wreck.
wishing,congratulations?
consoling,i hope you have a great time!
agreeing,"oh cool, i've never watched that one before!"
agreeing,cool.
encouraging,hopefully he finds another spot more comfy.
consoling,"oh, i hope so too!"
consoling,i bet that will be fun
sympathizing,i'm so sorry to hear that.
encouraging,i hope it all works out for you.
acknowledging,i know you will be great in the end.
sympathizing,"omg, i'm so sorry."
questioning,"oh wow, did they justify the overcharge?"
consoling,i hope you have a safe trip and a great time!
encouraging,hopefully you have some good vibes come your way.
questioning,"praying won't do anything, but did you study well?"
wishing,congratulations and thats ok i do that a lot too.
consoling,"hopefully so, maybe they can make a good run this year."
sympathizing,i am so sorry.
agreeing,"wow i love maths, that sounds great i am so happy"
encouraging,well i hope you here back from them and they will give good news.
sympathizing,i'm so sorry to hear that.
sympathizing,i'm so sorry.
agreeing,"that is awesome, good for you!"
consoling,well hopefully it is
sympathizing,i'm sorry to hear that.
agreeing,that is great news to hear!
suggesting,perhaps talking to your doctor would be a good idea?
consoling,hopefully all of your hard work will pay off and you will do well.
questioning,did you ever get cheated on?
consoling,i hope you are accepted.
agreeing,that would be.
sympathizing,i'm so sorry.
agreeing,i hope it wasn't too scary for you and you can laugh it off now.
acknowledging,exactly.
agreeing,nice!
consoling,"hey, that's good i hope both do a lot of catching up ����"
sympathizing,i'm sorry to hear that.
encouraging,i hope it turned out great.
suggesting,"that's always rough, maybe she didn't hear you?"
sympathizing,sorry man.
questioning,is it vacation time?
suggesting,maybe i'll hapen across some of it!
encouraging,"hahaha you are going to scream, i hope you dont puke."
sympathizing,"i'm so so sorry to hear that, it can't be easy being in that position."
wishing,"that's awesome, congratulations!"
wishing,"oh wow, congratulations!"
sympathizing,"oh no, i am so sorry to hear that."
wishing,good luck on that boy!
encouraging,"well, hopefully he lived a good and happy life."
sympathizing,sorry to hear that!
suggesting,maybe he will come back
encouraging,hopefully well
suggesting,perhaps you should join facebook.
suggesting,maybe they went to see a movie?
sympathizing,"oh my, sorry to hear that."
wishing,ah well good luck
acknowledging,"thats right, going through the same feeling with my son"
wishing,"i wish you a lot of luck, and try not to let it get the best of you ( way easy to say... way hard to actually do."
questioning,did your story make the local news?
acknowledging,my dog had congestive heart failure and died so i know how sad that can be
agreeing,"that sucks, hopefully nothing you can't replace."
agreeing,that would be so hard!
questioning,but still maybe you learned something about it?
encouraging,i hope you find him!
acknowledging,i know the feeling.
suggesting,i'm sorry you won't get to see him this weekend - perhaps you can have a nice long phone call or skype or something to catch up until you can see him again.
suggesting,"but maybe you deserve a vacation, eh"
wishing,congratulations are in order then?!!
agreeing,thats awesome.
sympathizing,"awh, i'm sorry."
encouraging,not too bad i hope.
suggesting,maybe you don't need to take a side and try to work for peace.
sympathizing,oh sorry to hear that then
suggesting,maybe start by putting small amounts of trust in people
wishing,congratulations.
agreeing,holidays are always a nice time to get together.
consoling,that seriously sounds like the best birthday ever... i hope you guys have an awesome time.
acknowledging,"i understand that, i am not either with some of my family!"
consoling,i hope you aren't too lonely!
acknowledging,i know i sure didn't in college.
questioning,how big is your house?
acknowledging,"my mom got her degree recently as well, so i know the feeling."
wishing,"wow that is great, good luck, your gonna need it with twins!"
suggesting,maybe you can find a new friend!
sympathizing,lol i am sorry about that!
agreeing,oh cool!
acknowledging,"exactly, it doesnt happen very often"
encouraging,i hope they get moved in so they stop bothering you.
questioning,was it pretty popular?
suggesting,did it happen in a parking lot maybe?
suggesting,"good question, maybe offer to mow their lawn?"
questioning,why the delay?
encouraging,i hope things start looking better for you.
consoling,well i hope you are okay?
agreeing,it sounds like you have a fulfilling job.
questioning,?
sympathizing,i am so sorry that happened to you!
acknowledging,i know it does i am right in fl!
agreeing,that sounds like a very sensible philosophy.
encouraging,i hope he doesn't get that one!
acknowledging,i completely agree.
acknowledging,"i agree, it's better to live in your own surroundings and have your own independence."
sympathizing,i'm so sorry!
acknowledging,"i know it's very hard to lose a loved one, i lost my sister, father, and both sets of grandparents."
consoling,i hope he has a great career ahead of him!
suggesting,maybe you should download an app to meat people
encouraging,"well, i hope you can recover from that as time passes."
sympathizing,i'm sorry to hear that.
consoling,"that's awesome, i hope he returns the favor as well."
encouraging,it'll get better
acknowledging,i understand.
consoling,i hope you'll win!
consoling,i hope it goes well!
wishing,"it'll be a good experience at the very least, good luck!"
suggesting,maybe you could play your own video games?
acknowledging,i know right.
sympathizing,i'm sorry to hear that.
sympathizing,"i'm sorry to hear that he passed away, but i'm glad that you have good memories of him."
agreeing,sounds interesting!
suggesting,perhaps.
acknowledging,i understand.
suggesting,"maybe you should mention that you just want a ""guy's night"" and he would get the hint?"
wishing,"good luck, you've got this."
wishing,congratulations!
encouraging,i hope you feel better that must be tough.
encouraging,i hope it goes better next time.
acknowledging,"oh, i understand."
consoling,i hope you feel better too!)
sympathizing,sorry to hear that.
questioning,how did you feel when she did ask you?
acknowledging,i completely understand.
consoling,"i hope you get some sun where you are, too."
suggesting,"yikes, maybe it's time to switch banks"
suggesting,maybe you feel both ways.
acknowledging,i understand that.
questioning,do you not like to cook?
acknowledging,yea i know that feel its the same for me right now
agreeing,cool i lived in palm beach county for 2 years.
consoling,i hope you guys have a great time!
acknowledging,i understand how you feel
questioning,what did you get for preparation?
consoling,well i hope you enjoy it!
wishing,woo good luck!
acknowledging,"i know, it feels like it just started."
agreeing,very cool.
encouraging,"now thats more depressing , cheer up you eventually find better friends"
agreeing,thats awesome what kind of car is it.
questioning,what do you drive?
questioning,what is going to happen in september?
questioning,what's going on?
encouraging,i hope you can provide them with some help.
questioning,when are they coming?
consoling,hopefully it doesn't happen again because that's very scary.
sympathizing,"i'm sorry, you must miss them a lot if you don't see them as much as you used to."
questioning,did you pay a locksmith to come get it open for you?
acknowledging,i know.
encouraging,"hopefully our country will get on the right track soon, i'm looking forward to voting in the primaries."
acknowledging,i know what you mean.
wishing,good luck!
suggesting,maybe they don't even have enough for the cars themselves.
questioning,what kind of prank did he pull on you?
sympathizing,i am so sorry you had to see that.
acknowledging,"i know, time fly's by so fast."
wishing,congratulations.
encouraging,"i'm sorry to hear that, i hope he is in a better place now!"
suggesting,maybe you'll hit the lottery one day!
consoling,i hope it comes back.
consoling,a simple call would have been nice hopefully he has a good explanation for this.
agreeing,"thats great, good job."
questioning,as in a grade?
wishing,well i wish you the best of luck.
agreeing,"awesome, i'm happy for you!"
sympathizing,i'm sorry that happened to you.
encouraging,i hope everything is ok!
wishing,good luck with your diet!
questioning,did you ask for another one?
suggesting,maybe they were waiting for the perfect moment to strike... what chumps.
sympathizing,i'm so sorry.
consoling,i hope you guys let her know how appreciated she is!
acknowledging,i absolutely will!
consoling,hopefully he hasn't changed too much and you guys still have similar interests!
suggesting,what if what?
consoling,hopefully they made a taping of it for you to have.
acknowledging,i will definitely be on the lookout for it.
encouraging,"that is awful, hopefully you can plan another one soon"
acknowledging,i understand.
suggesting,"well perhaps you can brush up on some sabotage skills lol :) get her out, get yourself back in the game."
consoling,i hope it's a baby!!!!
questioning,how come?
agreeing,cool.
acknowledging,i know.
agreeing,nice.
questioning,did they pull you over?
encouraging,i have a feeling things will get better
consoling,i hope that she enjoys it.
agreeing,nice.
sympathizing,i'm sorry to hear that.
suggesting,maybe that was the case
sympathizing,i am so sorry!
wishing,congratulations!
questioning,"oh no i'm sorry about that, do you have any family that can help?"
encouraging,hopefully he'll learn that that's not the place to do that.
questioning,how long?
sympathizing,"i'm sorry, i didn't mean to be rude."
encouraging,hopefully you get a good's night rest tonight.
acknowledging,that's definitely a plus for us.
consoling,i hope so!
encouraging,that is good i hope he recovers well from it
suggesting,maybe a different facility could help?
consoling,i hope it works out for you
consoling,well i hope that you do well on that exam!
questioning,so the cancellation of beverly hillbillies took a toll on your health?
questioning,"did you speak to a counselor, priest, or family member about it?"
suggesting,yeah but maybe we'll fall in love instead?
acknowledging,i would definitely not pay and never go back again.
questioning,why did you have to do that?
suggesting,"oh, maybe that's a sign to bring fun and adventure in your relationship?"
encouraging,i hope it goes smoothly for you.
sympathizing,"sorry about that, but they've been so great in the past, you should feel pride in that."
encouraging,well maybe give it a little tlc and there you go
questioning,was anyone around to witness the glory?
agreeing,that sucks.
consoling,i hope it keeps staying that way
agreeing,that's awesome.
acknowledging,"yes, i understand!"
sympathizing,sorry to hear that.
suggesting,"that does suck, well maybe you guys can work something out to see each other every so often."
agreeing,"oh, that sounds rough."
acknowledging,it was definitely a unique prize then.
consoling,i hope so
agreeing,i bet it was a sad day then.
questioning,why not just call him?
encouraging,hopefully it's a friend you trust and she won't embarrass you if she ends up going through it and finding something bad.
consoling,i hope when i have kids that they turn out to be successful like yours.
encouraging,i hope he is open to change.
sympathizing,i'm sorry i hope it nothing serious.
agreeing,that's great!
agreeing,"whoa, that sucks."
wishing,congratulations i hope you like it
questioning,"i remember those days, what subject?"
acknowledging,i know how that is.
agreeing,that's great!
questioning,did you cover it up or tell them about it?
wishing,i wish you all the best.
consoling,"hopefully the good part outweighs that, though."
suggesting,"maybe if you post to social media, a bunch of random strangers will show up."
encouraging,i hope not.
consoling,i hope you get married!
agreeing,"wow, that sounds terrible."
acknowledging,you are right.florida is a big state with lot's of people.
agreeing,it's nice to have supportive people around you.
agreeing,oh man that is pretty scary.
encouraging,"uhoh, i hope they dont have a late fee or anything attached to it"
sympathizing,"oh,so sorry about that"
questioning,when i comes down to it what a kid wants most from a parent is love.
acknowledging,i know that feeling.
questioning,are they almost done with it?
questioning,will you miss him?
acknowledging,definitely not a sucker!
suggesting,maybe it was closed event.
consoling,"my daughter is 3, so i hope i can get her into a program like that!"
acknowledging,"i agree, your talents would be better suited elsewhere."
consoling,hopefully your kids also understand and aren't being a handful.
questioning,were you walking home?
questioning,or borrow one from a friend?
suggesting,perhaps it would be wise to close them at night
encouraging,that is awesome who is your favorite author hopefully you can meet that person now.
agreeing,sometimes it is nice to look back.
wishing,i wish you well with your new contract.
wishing,"i mean it still pretty cool you won, congratulations"
agreeing,that does sound good
sympathizing,i'm so sorry to hear that.
sympathizing,im sorry
suggesting,maybe ask him next time to turn it down?
encouraging,"wow, hopefully next time it may taste better!"
consoling,i hope you both stay healthy!
encouraging,i hope it works out for you and best of luck buddy!
questioning,surely you didn't mean that too?
questioning,was that your idea?
suggesting,perhaps have the picnic indoors?
questioning,did you honk at him?
encouraging,i hope nobody in your office is the easily offended type!
suggesting,maybe get caught up before the new movie comes out!
sympathizing,i am so sorry that happened.
consoling,"oh, no i hope you found him and he is ok."
consoling,i hope it goes well for you.
questioning,why?
sympathizing,"oh i am sorry to hear that, how old was it?"
questioning,did you get it out?
acknowledging,i know the feeling.
suggesting,maybe there is some way you can motivate him to work harder.
encouraging,i hope to be that kind of mom when my kids are adults.
suggesting,maybe apply at a different bank this time.
sympathizing,"sorry you have to deal with that, because i know i hate living in it!"
encouraging,i hope it works out for you.
acknowledging,"i know they take hockey seriously up there, so your friend must be pretty darn good."
suggesting,maybe you should get a new one.
consoling,i hope that she gets a new mom some day.
agreeing,wow that's awesome.
suggesting,maybe you can find a cheaper place to live?
sympathizing,"oh wow that is horrible, im sorry for your loss"
sympathizing,i'm sorry to hear that.
suggesting,perhaps they could find the culprit that way.
suggesting,maybe we both need to buy one of those chargers that you can keep in your car so you don't have to ask for a jump.
suggesting,"maybe after he works there for a bit, he can put in a good word for you."
acknowledging,i understand.
encouraging,"oh no, i hope you pardon them."
consoling,i hope it stays that way for you.
suggesting,well keep looking and maybe check the local animal shelters if you haven't already.
consoling,i hope it all goes well!
consoling,i hope you enjoyed every minute of that.
encouraging,"i hope you can make friends, try to join some sort of activities to meet people."
suggesting,maybe you should watch some netflix.
sympathizing,so sorry to hear that man.. i hope you get to go very soon
sympathizing,i'm so sorry!
